Florida Fish And Wildlife Conservation Commission,,,,,,
2007,BROWARD,"SNAPPER, LANE",39,6,2.58,100
2007,CITRUS,"SNAPPER, LANE",131,26,2.08,273
2007,COLLIER,"SNAPPER, LANE",6,2,2.89,18
2007,DIXIE,"SNAPPER, LANE",271,14,2.32,628
2007,DUVAL,"SNAPPER, LANE",1,1,2.7,3
2007,ESCAMBIA,"SNAPPER, LANE",89,2,1.83,163
2007,FRANKLIN,"SNAPPER, LANE",4831,312,1.94,9356
2007,HERNANDO,"SNAPPER, LANE",63,7,1.72,109
2007,INDIAN RIVER,"SNAPPER, LANE",12,5,2.7,33
2007,Inland/Out-of-State,"SNAPPER, LANE",12,1,2.25,28
2007,LEE,"SNAPPER, LANE",103,8,1.75,180
2007,LEVY,"SNAPPER, LANE",62,9,2.01,125
2007,MANATEE,"SNAPPER, LANE",398,55,1.87,745
2007,MARTIN,"SNAPPER, LANE",226,15,2.01,456
2007,MIAMI-DADE,"SNAPPER, LANE",118,3,2.43,286
2007,MONROE,"SNAPPER, LANE",4449,198,1.91,8511
2007,OKALOOSA,"SNAPPER, LANE",1997,111,2.86,5720
2007,PALM BEACH,"SNAPPER, LANE",1574,109,2.67,4204
2007,PASCO,"SNAPPER, LANE",2,1,1.8,4
2007,PINELLAS,"SNAPPER, LANE",985,191,1.75,1721
2007,SANTA ROSA,"SNAPPER, LANE",12,4,3.87,47
2007,SARASOTA,"SNAPPER, LANE",57,2,2.78,159
2007,ST JOHNS,"SNAPPER, LANE",6,3,2.34,13
2007,ST LUCIE,"SNAPPER, LANE",54,3,2.15,117
2007,VOLUSIA,"SNAPPER, LANE",77,19,2.39,183
2007,WAKULLA,"SNAPPER, LANE",557,23,2.28,1269
2008,BAY,"SNAPPER, LANE",1530,93,2.68,4096
2008,BREVARD,"SNAPPER, LANE",96,23,3.26,314
2008,BROWARD,"SNAPPER, LANE",204,13,2.51,512
2008,CITRUS,"SNAPPER, LANE",666,50,2.15,1435
2008,COLLIER,"SNAPPER, LANE",22,4,1.9,42
2008,DIXIE,"SNAPPER, LANE",503,26,2.03,1023
2008,DUVAL,"SNAPPER, LANE",49,8,3.41,167
2008,ESCAMBIA,"SNAPPER, LANE",58,6,2.32,134
2008,FLAGLER,"SNAPPER, LANE",9,3,3.15,27
2008,FRANKLIN,"SNAPPER, LANE",6473,357,2.07,13404
2008,HERNANDO,"SNAPPER, LANE",65,9,2.13,140
2008,HILLSBOROUGH,"SNAPPER, LANE",84,13,1.21,102
2008,INDIAN RIVER,"SNAPPER, LANE",44,8,2.59,115
2008,LEE,"SNAPPER, LANE",180,13,2.05,368
2008,LEVY,"SNAPPER, LANE",692,38,2.12,1469
2008,MANATEE,"SNAPPER, LANE",578,92,2.1,1215
2008,MARTIN,"SNAPPER, LANE",31,8,1.54,48
2008,MIAMI-DADE,"SNAPPER, LANE",26,3,2.9,76
2008,MONROE,"SNAPPER, LANE",4595,219,2.08,9539
2008,OKALOOSA,"SNAPPER, LANE",1464,102,2.75,4024
2008,PALM BEACH,"SNAPPER, LANE",1330,92,2.58,3424
2008,PASCO,"SNAPPER, LANE",113,11,2.2,248
2008,PINELLAS,"SNAPPER, LANE",1803,232,1.87,3378
2008,SANTA ROSA,"SNAPPER, LANE",3,1,3.83,13
2008,SARASOTA,"SNAPPER, LANE",6,1,2.7,17
2008,ST JOHNS,"SNAPPER, LANE",10,4,2.52,25
2008,ST LUCIE,"SNAPPER, LANE",2,2,1.91,4
2008,VOLUSIA,"SNAPPER, LANE",245,33,2.73,668
2008,WAKULLA,"SNAPPER, LANE",1350,50,2.78,3754
2008,WALTON,"SNAPPER, LANE",33,1,2.7,90
2009,BAY,"SNAPPER, LANE",3169,261,2.53,8006
2009,BREVARD,"SNAPPER, LANE",171,41,2.95,504
2009,BROWARD,"SNAPPER, LANE",143,9,2.53,362
2009,CITRUS,"SNAPPER, LANE",398,46,1.84,731
2009,COLLIER,"SNAPPER, LANE",136,8,1.91,260
2009,DIXIE,"SNAPPER, LANE",1063,55,1.87,1991
2009,DUVAL,"SNAPPER, LANE",24,11,2.33,57
2009,ESCAMBIA,"SNAPPER, LANE",344,33,2.26,776
2009,FLAGLER,"SNAPPER, LANE",6,1,3.38,20
2009,FRANKLIN,"SNAPPER, LANE",11145,467,2.13,23708
2009,HERNANDO,"SNAPPER, LANE",279,16,1.89,526
2009,HILLSBOROUGH,"SNAPPER, LANE",496,21,1.47,730
2009,INDIAN RIVER,"SNAPPER, LANE",41,13,2.69,111
2009,LEE,"SNAPPER, LANE",299,27,1.85,552
2009,LEVY,"SNAPPER, LANE",645,38,2.06,1328
2009,MANATEE,"SNAPPER, LANE",1083,115,1.88,2037
2009,MARTIN,"SNAPPER, LANE",32,7,1.67,54
2009,MIAMI-DADE,"SNAPPER, LANE",148,2,1.88,278
2009,MONROE,"SNAPPER, LANE",2612,162,2,5231
2009,OKALOOSA,"SNAPPER, LANE",2197,158,2.25,4946
2009,PALM BEACH,"SNAPPER, LANE",598,61,2.72,1628
2009,PASCO,"SNAPPER, LANE",265,20,2.1,556
2009,PINELLAS,"SNAPPER, LANE",3366,336,1.87,6303
2009,SARASOTA,"SNAPPER, LANE",193,16,2.84,549
2009,ST JOHNS,"SNAPPER, LANE",33,11,2.47,81
2009,ST LUCIE,"SNAPPER, LANE",16,2,1.16,18
2009,VOLUSIA,"SNAPPER, LANE",318,51,2.73,868
2009,WAKULLA,"SNAPPER, LANE",2986,108,3,8971
2009,WALTON,"SNAPPER, LANE",286,1,2.66,761
2010,BAY,"SNAPPER, LANE",1289,228,2.29,2954
2010,BREVARD,"SNAPPER, LANE",41,15,2.93,120
2010,BROWARD,"SNAPPER, LANE",32,4,2.4,77
2010,CITRUS,"SNAPPER, LANE",51,15,1.8,91
2010,COLLIER,"SNAPPER, LANE",8,1,3.15,25
2010,DIXIE,"SNAPPER, LANE",9,2,1.86,17
2010,DUVAL,"SNAPPER, LANE",7,2,2.85,19
2010,ESCAMBIA,"SNAPPER, LANE",167,18,2.33,390
2010,FRANKLIN,"SNAPPER, LANE",3291,201,1.96,6459
2010,HERNANDO,"SNAPPER, LANE",11,3,1.94,22
2010,HILLSBOROUGH,"SNAPPER, LANE",18,2,1.13,20
2010,INDIAN RIVER,"SNAPPER, LANE",2,1,2.7,6
2010,LEE,"SNAPPER, LANE",49,8,2.17,106
2010,LEVY,"SNAPPER, LANE",73,8,2.25,166
2010,MANATEE,"SNAPPER, LANE",716,105,1.9,1363
2010,MARTIN,"SNAPPER, LANE",33,4,1.85,62
2010,MIAMI-DADE,"SNAPPER, LANE",7,1,2.7,18
2010,MONROE,"SNAPPER, LANE",3696,160,2.09,7710
2010,OKALOOSA,"SNAPPER, LANE",4821,100,2.96,14247
2010,PALM BEACH,"SNAPPER, LANE",543,34,2.77,1503
2010,PASCO,"SNAPPER, LANE",85,8,2.03,172
2010,PINELLAS,"SNAPPER, LANE",1018,134,1.75,1778
2010,SARASOTA,"SNAPPER, LANE",421,8,3.23,1358
2010,ST JOHNS,"SNAPPER, LANE",12,3,2.83,35
2010,VOLUSIA,"SNAPPER, LANE",16,8,2.25,35
2010,WAKULLA,"SNAPPER, LANE",1373,45,3.59,4929
2011,BAY,"SNAPPER, LANE",2232,285,2.41,5369
2011,BREVARD,"SNAPPER, LANE",4,1,2.7,12
2011,BROWARD,"SNAPPER, LANE",29,3,1.74,50
2011,CHARLOTTE,"SNAPPER, LANE",1,1,1.8,2
2011,CITRUS,"SNAPPER, LANE",42,11,2.17,92
2011,COLLIER,"SNAPPER, LANE",206,2,2.57,531
2011,DIXIE,"SNAPPER, LANE",79,8,2.21,175
2011,ESCAMBIA,"SNAPPER, LANE",30,10,3.18,96
2011,FRANKLIN,"SNAPPER, LANE",4653,166,1.91,8878
2011,HERNANDO,"SNAPPER, LANE",17,5,2,33
2011,HILLSBOROUGH,"SNAPPER, LANE",69,7,1.7,117
2011,INDIAN RIVER,"SNAPPER, LANE",1,1,0.9,1
2011,LEE,"SNAPPER, LANE",180,18,2.32,418
2011,LEVY,"SNAPPER, LANE",47,3,2.04,95
2011,MANATEE,"SNAPPER, LANE",605,76,1.84,1113
2011,MARTIN,"SNAPPER, LANE",37,4,2.61,96
2011,MONROE,"SNAPPER, LANE",1767,105,2.18,3849
2011,OKALOOSA,"SNAPPER, LANE",846,96,2.61,2210
2011,PALM BEACH,"SNAPPER, LANE",669,44,2.92,1955
2011,PASCO,"SNAPPER, LANE",39,4,1.85,72
2011,PINELLAS,"SNAPPER, LANE",1243,163,1.57,1948
2011,SARASOTA,"SNAPPER, LANE",2,1,2.48,5
2011,ST LUCIE,"SNAPPER, LANE",2,2,2.25,5
2011,TAYLOR,"SNAPPER, LANE",94,11,2.09,197
2011,VOLUSIA,"SNAPPER, LANE",8,1,3.15,25
2011,WAKULLA,"SNAPPER, LANE",1010,51,2.61,2642
2012,BAY,"SNAPPER, LANE",4285,363,2.46,10531
2012,BREVARD,"SNAPPER, LANE",6,2,3.83,24
2012,BROWARD,"SNAPPER, LANE",175,10,1.1,192
2012,CHARLOTTE,"SNAPPER, LANE",10,1,3.15,32
2012,CITRUS,"SNAPPER, LANE",231,35,2.09,483
2012,COLLIER,"SNAPPER, LANE",56,1,1.8,101
2012,DIXIE,"SNAPPER, LANE",321,33,2.26,724
2012,ESCAMBIA,"SNAPPER, LANE",70,7,2.51,176
2012,FRANKLIN,"SNAPPER, LANE",12022,223,1.84,22138
2012,HERNANDO,"SNAPPER, LANE",31,10,2.33,72
2012,HILLSBOROUGH,"SNAPPER, LANE",192,18,1.6,306
2012,INDIAN RIVER,"SNAPPER, LANE",2,1,1.8,4
2012,LEE,"SNAPPER, LANE",2627,56,1.81,4756
2012,LEVY,"SNAPPER, LANE",57,8,2.61,148
2012,MANATEE,"SNAPPER, LANE",382,78,1.9,726
2012,MARTIN,"SNAPPER, LANE",173,11,2.54,440
2012,MONROE,"SNAPPER, LANE",1761,94,2.18,3838
2012,OKALOOSA,"SNAPPER, LANE",1469,199,2.57,3781
2012,PALM BEACH,"SNAPPER, LANE",569,42,3.09,1758
2012,PASCO,"SNAPPER, LANE",162,15,2.23,360
2012,PINELLAS,"SNAPPER, LANE",1144,176,1.62,1850
2012,ST LUCIE,"SNAPPER, LANE",84,3,2.56,216
2012,TAYLOR,"SNAPPER, LANE",64,11,2.24,145
2012,VOLUSIA,"SNAPPER, LANE",284,11,2.31,655
2012,WAKULLA,"SNAPPER, LANE",1133,81,2.75,3112
2013,BAY,"SNAPPER, LANE",3071,326,2.42,7437
2013,BREVARD,"SNAPPER, LANE",23,10,3.33,78
2013,BROWARD,"SNAPPER, LANE",19,5,0,0
2013,CHARLOTTE,"SNAPPER, LANE",138,2,3.08,424
2013,CITRUS,"SNAPPER, LANE",117,15,2.23,260
2013,COLLIER,"SNAPPER, LANE",37,2,2.38,87
2013,DIXIE,"SNAPPER, LANE",147,18,2.25,331
2013,ESCAMBIA,"SNAPPER, LANE",23,4,2.21,52
2013,FRANKLIN,"SNAPPER, LANE",4966,154,1.92,9524
2013,HERNANDO,"SNAPPER, LANE",4,2,0.09,1
2013,HILLSBOROUGH,"SNAPPER, LANE",91,5,1.28,117
2013,INDIAN RIVER,"SNAPPER, LANE",94,3,4.03,378
2013,LEE,"SNAPPER, LANE",6649,59,3.07,20389
2013,LEVY,"SNAPPER, LANE",33,6,2.7,88
2013,MANATEE,"SNAPPER, LANE",369,52,1.88,693
2013,MARTIN,"SNAPPER, LANE",10,2,2.15,22
2013,MIAMI-DADE,"SNAPPER, LANE",348,5,2.25,783
2013,MONROE,"SNAPPER, LANE",2914,139,2.19,6380
2013,OKALOOSA,"SNAPPER, LANE",893,142,2.53,2260
2013,PALM BEACH,"SNAPPER, LANE",613,47,3.23,1979
2013,PASCO,"SNAPPER, LANE",56,10,2.79,156
2013,PINELLAS,"SNAPPER, LANE",1695,256,1.89,3205
2013,ST JOHNS,"SNAPPER, LANE",3,1,2.7,9
2013,ST LUCIE,"SNAPPER, LANE",9,4,2.08,19
2013,TAYLOR,"SNAPPER, LANE",105,10,2.25,238
2013,VOLUSIA,"SNAPPER, LANE",48,14,3.65,176
2013,WAKULLA,"SNAPPER, LANE",1468,72,2.61,3835
2014,BAY,"SNAPPER, LANE",3082,281,2.34,7218
2014,BREVARD,"SNAPPER, LANE",67,22,3.36,224
2014,BROWARD,"SNAPPER, LANE",6,4,1.62,9
2014,CHARLOTTE,"SNAPPER, LANE",316,8,2.54,803
2014,CITRUS,"SNAPPER, LANE",379,33,2.09,792
2014,COLLIER,"SNAPPER, LANE",89,8,2.89,256
2014,DIXIE,"SNAPPER, LANE",290,21,2.63,762
2014,ESCAMBIA,"SNAPPER, LANE",39,5,0.96,37
2014,FRANKLIN,"SNAPPER, LANE",11119,233,2.11,23412
2014,HERNANDO,"SNAPPER, LANE",21,5,2.37,50
2014,HILLSBOROUGH,"SNAPPER, LANE",85,9,1.67,143
2014,INDIAN RIVER,"SNAPPER, LANE",4,3,1.97,9
2014,LEE,"SNAPPER, LANE",1546,65,2.52,3891
2014,LEVY,"SNAPPER, LANE",80,6,2.5,201
2014,MANATEE,"SNAPPER, LANE",606,84,1.98,1200
2014,MARTIN,"SNAPPER, LANE",16,5,2.12,33
2014,MONROE,"SNAPPER, LANE",4201,151,2.45,10299
2014,OKALOOSA,"SNAPPER, LANE",403,99,2.38,957
2014,PALM BEACH,"SNAPPER, LANE",638,50,3.39,2162
2014,PASCO,"SNAPPER, LANE",275,21,3.11,855
2014,PINELLAS,"SNAPPER, LANE",5316,531,1.75,9309
2014,SANTA ROSA,"SNAPPER, LANE",3,1,2.93,10
2014,SARASOTA,"SNAPPER, LANE",270,25,2.7,728
2014,ST JOHNS,"SNAPPER, LANE",4,2,3.6,16
2014,ST LUCIE,"SNAPPER, LANE",20,8,2.34,47
2014,TAYLOR,"SNAPPER, LANE",512,26,2.34,1198
2014,VOLUSIA,"SNAPPER, LANE",122,21,3.98,487
2014,WAKULLA,"SNAPPER, LANE",3804,104,2.73,10370
2015,BAY,"SNAPPER, LANE",2718,285,2.36,6414
2015,BREVARD,"SNAPPER, LANE",62,15,3.82,238
2015,BROWARD,"SNAPPER, LANE",20,3,0,0
2015,CHARLOTTE,"SNAPPER, LANE",13,1,0.63,8
2015,CITRUS,"SNAPPER, LANE",270,21,2.23,602
2015,COLLIER,"SNAPPER, LANE",73,8,2.85,209
2015,DIXIE,"SNAPPER, LANE",1471,28,2.93,4304
2015,ESCAMBIA,"SNAPPER, LANE",9,1,1.35,12
2015,FRANKLIN,"SNAPPER, LANE",16481,257,1.92,31626
2015,INDIAN RIVER,"SNAPPER, LANE",2,2,4.05,9
2015,Inland/Out-of-State,"SNAPPER, LANE",19,2,2.25,43
2015,LEE,"SNAPPER, LANE",2167,113,2.83,6129
2015,LEVY,"SNAPPER, LANE",319,23,2.45,781
2015,MANATEE,"SNAPPER, LANE",1319,123,2.44,3213
2015,MARTIN,"SNAPPER, LANE",68,15,3.61,245
2015,MONROE,"SNAPPER, LANE",2903,131,2.63,7629
2015,OKALOOSA,"SNAPPER, LANE",828,81,2.13,1762
2015,PALM BEACH,"SNAPPER, LANE",335,42,3.66,1226
2015,PASCO,"SNAPPER, LANE",215,27,2.85,613
2015,PINELLAS,"SNAPPER, LANE",10439,778,2.07,21646
2015,SARASOTA,"SNAPPER, LANE",397,42,2.7,1073
2015,ST JOHNS,"SNAPPER, LANE",2,1,2.7,6
2015,ST LUCIE,"SNAPPER, LANE",16,3,3.62,56
2015,TAYLOR,"SNAPPER, LANE",1558,19,2.29,3563
2015,VOLUSIA,"SNAPPER, LANE",92,22,3.38,312
2015,WAKULLA,"SNAPPER, LANE",5310,101,2.68,14248
2016,BAY,"SNAPPER, LANE",3183,268,2.43,7738
2016,BREVARD,"SNAPPER, LANE",80,15,3.71,297
2016,BROWARD,"SNAPPER, LANE",21,1,3.15,67
2016,CHARLOTTE,"SNAPPER, LANE",3,1,1.8,6
2016,CITRUS,"SNAPPER, LANE",243,33,2.13,519
2016,COLLIER,"SNAPPER, LANE",218,28,2.53,550
2016,DIXIE,"SNAPPER, LANE",579,18,2.95,1708
2016,ESCAMBIA,"SNAPPER, LANE",56,6,1.13,63
2016,FRANKLIN,"SNAPPER, LANE",6278,229,1.88,11802
2016,HERNANDO,"SNAPPER, LANE",43,5,2.04,89
2016,HILLSBOROUGH,"SNAPPER, LANE",1,1,2.7,3
2016,INDIAN RIVER,"SNAPPER, LANE",26,7,2.2,56
2016,LEE,"SNAPPER, LANE",3673,178,3.11,11406
2016,LEVY,"SNAPPER, LANE",400,21,2.39,955
2016,MANATEE,"SNAPPER, LANE",1786,124,2.41,4312
2016,MARTIN,"SNAPPER, LANE",70,13,3.59,251
2016,MIAMI-DADE,"SNAPPER, LANE",7,1,2.25,16
2016,MONROE,"SNAPPER, LANE",8694,158,2.09,18210
2016,OKALOOSA,"SNAPPER, LANE",437,84,2.43,1065
2016,PALM BEACH,"SNAPPER, LANE",547,54,3.52,1922
2016,PASCO,"SNAPPER, LANE",448,16,2.86,1280
2016,PINELLAS,"SNAPPER, LANE",9193,676,1.94,17802
2016,SANTA ROSA,"SNAPPER, LANE",10,2,3.15,32
2016,SARASOTA,"SNAPPER, LANE",807,63,2.69,2169
2016,ST JOHNS,"SNAPPER, LANE",33,1,1.58,53
2016,ST LUCIE,"SNAPPER, LANE",10,3,3.73,37
2016,TAYLOR,"SNAPPER, LANE",285,14,2.28,650
2016,VOLUSIA,"SNAPPER, LANE",41,14,3.03,124
2016,WAKULLA,"SNAPPER, LANE",1758,87,2.47,4343
2017,BAY,"SNAPPER, LANE",3593,274,2.95,10614
2017,BREVARD,"SNAPPER, LANE",478,45,3.52,1683
2017,BROWARD,"SNAPPER, LANE",46,3,3.46,159
2017,CHARLOTTE,"SNAPPER, LANE",69,3,2.18,150
2017,CITRUS,"SNAPPER, LANE",739,37,1.9,1406
2017,COLLIER,"SNAPPER, LANE",575,53,2.57,1475
2017,DIXIE,"SNAPPER, LANE",406,32,2.2,894
2017,DUVAL,"SNAPPER, LANE",1,1,2.7,3
2017,ESCAMBIA,"SNAPPER, LANE",19,7,1.72,32
2017,FRANKLIN,"SNAPPER, LANE",4570,221,1.91,8744
2017,HERNANDO,"SNAPPER, LANE",537,18,2.42,1301
2017,INDIAN RIVER,"SNAPPER, LANE",36,7,3.26,116
2017,LEE,"SNAPPER, LANE",8214,253,3.16,25964
2017,LEVY,"SNAPPER, LANE",927,39,2.69,2491
2017,MANATEE,"SNAPPER, LANE",3318,117,2.51,8321
2017,MARTIN,"SNAPPER, LANE",92,19,3.49,322
2017,MIAMI-DADE,"SNAPPER, LANE",7,2,2.7,18
2017,MONROE,"SNAPPER, LANE",5534,117,2.65,14682
2017,OKALOOSA,"SNAPPER, LANE",423,92,2.6,1099
2017,PALM BEACH,"SNAPPER, LANE",638,60,2.4,1533
2017,PASCO,"SNAPPER, LANE",540,11,3.26,1763
2017,PINELLAS,"SNAPPER, LANE",10853,699,2.03,22048
2017,SARASOTA,"SNAPPER, LANE",1062,77,2.7,2871
2017,ST JOHNS,"SNAPPER, LANE",12,4,3.26,40
2017,ST LUCIE,"SNAPPER, LANE",36,5,3.45,123
2017,TAYLOR,"SNAPPER, LANE",227,16,2.4,545
2017,VOLUSIA,"SNAPPER, LANE",268,41,3,804
2017,WAKULLA,"SNAPPER, LANE",2804,91,2.57,7215
